timestamp,src_ip,dst_ip,src_port,dst_port,opcua_payload
1614578429.480969,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a20392c202273756363657373223a20
1614578429.480975,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578429.489676,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a203130380d0a0d0a7b22736571223a2031302c202274797065223a2022726571756573
1614578429.489710,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578429.490055,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203133390d0a0d0a
1614578429.490177,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578429.490199,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2031302c202273756363657373223a
1614578429.490205,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578429.492440,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2036320d0a0d0a7b22736571223a2031312c202274797065223a202272657175657374
1614578429.492471,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578429.492927,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203132310d0a0d0a
1614578429.493035,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578429.493098,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2031312c202273756363657373223a
1614578429.493147,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578429.493196,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203131350d0a0d0a7b2274797065223a20226576656e74222c20226576656e74223a20
1614578429.493621,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578429.495566,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2035320d0a0d0a7b22736571223a2031322c202274797065223a202272657175657374
1614578429.495584,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578429.495916,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203136370d0a0d0a
1614578429.496015,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578429.496026,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2031322c202273756363657373223a
1614578429.496034,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578429.599628,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2035320d0a0d0a7b22736571223a2031332c202274797065223a202272657175657374
1614578429.599658,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578429.606020,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203136370d0a0d0a
1614578429.606108,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578429.606123,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2031332c202273756363657373223a
1614578429.606128,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.132862,,,,,60070500002c06400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef4ad0000
1614578430.133016,,,,,600d0200002c0640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7a23108e
1614578430.133047,,,,,60070500002006400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef4ae35cc
1614578430.133053,,,,,600d020000200640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7a24108e
1614578430.134046,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203131350d0a0d0a
1614578430.134157,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.134371,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a20226576656e74222c20226576656e74223a2022746872656164222c2022626f6479223a207b22726561
1614578430.134404,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.135376,,,,,60070500005806400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef4ae35cc
1614578430.135389,,,,,600d020000200640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7a24108e
1614578430.135434,,,,,600d0200003c0640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7a24108e
1614578430.135503,,,,,60070500002006400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef4e635cc
1614578430.137702,,,,,6007050000a406400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef4e635cc
1614578430.137715,,,,,600d020000200640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7a40108e
1614578430.137772,,,,,600d020000a70640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7a40108e
1614578430.137778,,,,,60070500002006400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef56a35cc
1614578430.140612,,,,,60070500012d06400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef56a35cc
1614578430.140641,,,,,600d020000200640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7ac7108e
1614578430.169020,,,,,600d0200028c0640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7ac7108e
1614578430.169074,,,,,60070500002006400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef67735cc
1614578430.171653,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203131350d0a0d0a
1614578430.171747,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.171899,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a20226576656e74222c20226576656e74223a2022746872656164222c2022626f6479223a207b22726561
1614578430.171915,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.173172,,,,,6007050000d906400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef67735cc
1614578430.173199,,,,,600d020000200640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7d33108e
1614578430.173271,,,,,600d020000800640000000000000000000000000000000010000000000000000000000000000000112e8dfa235cc7d33108e
1614578430.173290,,,,,60070500002006400000000000000000000000000000000100000000000000000000000000000001dfa212e8108ef73035cc
1614578430.174432,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203137340d0a0d0a
1614578430.174517,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.174526,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a20226576656e74222c20226576656e74223a202273746f70706564222c2022626f6479223a207b227265
1614578430.174533,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.177992,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2035320d0a0d0a7b22736571223a2031342c202274797065223a202272657175657374
1614578430.178004,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578430.178206,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203232390d0a0d0a
1614578430.178290,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.178300,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2031342c202273756363657373223a
1614578430.178313,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.180690,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a203131350d0a0d0a7b22736571223a2031352c202274797065223a2022726571756573
1614578430.180701,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578430.181184,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203139360d0a0d0a
1614578430.181259,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.181269,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a20226576656e74222c20226576656e74223a20226d6f64756c65222c2022626f6479223a207b22726561
1614578430.181742,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.240787,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2035320d0a0d0a7b22736571223a2031362c202274797065223a202272657175657374
1614578430.240803,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578430.241040,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203232390d0a0d0a
1614578430.241150,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.241167,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2031362c202273756363657373223a
1614578430.241173,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.594594,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2038300d0a0d0a7b22736571223a2031372c202274797065223a202272657175657374
1614578430.594609,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578430.594829,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203332310d0a0d0a
1614578430.594843,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.594847,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2031372c202273756363657373223a
1614578430.594880,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.600843,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2039340d0a0d0a7b22736571223a2031382c202274797065223a202272657175657374
1614578430.600860,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578430.603600,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a20313334370d0a0d0a
1614578430.603614,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.603622,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2031382c202273756363657373223a
1614578430.603624,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.606729,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a203131360d0a0d0a7b22736571223a2031392c202274797065223a2022726571756573
1614578430.606741,127.0.0.1,127.0.0.1,57249.0,57246.0,
1614578430.607076,127.0.0.1,127.0.0.1,57249.0,57246.0,436f6e74656e742d4c656e6774683a203136310d0a0d0a
1614578430.607087,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578430.607093,127.0.0.1,127.0.0.1,57249.0,57246.0,7b2274797065223a2022726573706f6e7365222c2022726571756573745f736571223a2031392c202273756363657373223a
1614578430.607095,127.0.0.1,127.0.0.1,57246.0,57249.0,
1614578444.905922,127.0.0.1,127.0.0.1,57246.0,57249.0,436f6e74656e742d4c656e6774683a2038350d0a0d0a7b22736571223a2032302c202274797065223a202272657175657374
1614578444.905945,127.0.0.1,127.0.0.1,57249.0,57246.0,
